product_id, brand, desc, size, original_price, new_price, price_change
6743246,Rick Owens  Rick Owens Drkshdw, GIMP FULL ZIP DARK DUST,m,$400,$360,10.0%
7697351,Birkenstock  Rick Owens,Pony Hair Slides,10,$270,$243,10.0%
2289614,Rick Owens,S-M-XL SS15 Maglia - Round Neck / Dark Dust,xl,$195,$175,10.26%
1217386,Rick Owens,staple sneakers,9,$1200,$972,19.0%
4876994,Rick Owens, Geobaskets B/w,7,$280,-,
3142511,Rick Owens,Never worn Superstar Ripples,9.5,$350,$315,10.0%
8386072,Rick Owens, Drop Crotch Shorts,30,$175,-,
7068248,Rick Owens  Rick Owens Drkshdw, Drkshdw Gimp Hoodie,l,$320,$288,10.0%
6315175,Rick Owens  Rick Owens Drkshdw,NEW $3300  Shearling Worker Jacket Large DRKSHDW Black Lambskin Denim,l,$988,$471,52.33%
5812373,Adidas  Rick Owens,Springblade,9,$255,-,
